CompanyName,ContactName,Location,CodeNumber,BusinessType,dba,OpenedDate,BLGLOBALENTITYEXTENSIONID,BusinessPhone,ADDRESSLINE1,ADDRESSLINE2,ADDRESSLINE3,PREDIRECTION,STREETTYPE,POSTDIRECTION,UNITORSUITE,CITY,STATE,POSTALCODE,ISSUEDDATE,LICENSENUMBER,EXPIRATIONDATE
ALL TECH COMPUTERS LLC        ,MICHAEL  BOURNE,Inside City Limits,811212,Computer/Office Machine Maint,,00:00.0,EE829AE6-A5B7-480B-A05D-8915F43283BF,5412269363,1806,6TH,,NW,St,,,GRANTS PASS,OR,97526,11:07.0,BTAX-036347-11-2023,11:07.0
ALLCARE MEDICAL GROUP - CEDARWOOD, ALLCARE CCO                   ,Inside City Limits,621111,Medical-Physician,,00:00.0,5e36584d-86bd-417f-9794-f0f0e74bbded,,124,MIDLAND,,NW,AVE,,J,GRANTS PASS,OR,97526,48:34.0,BTAX-036917-02-2024,48:34.0
ALLCARE MEDICAL GROUP - CEDARWOOD, ,Inside City Limits,621111,Medical-Physician,,00:00.0,5e36584d-86bd-417f-9794-f0f0e74bbded,,124,MIDLAND,,NW,AVE,,J,GRANTS PASS,OR,97526,48:34.0,BTAX-036917-02-2024,48:34.0
"ALLCARE PACE, LLC", ,Inside City Limits,621610,Medical-Home Health Care Services,,00:00.0,55bd8a20-70c1-45d0-a45a-6de4f4f25b4f,5414714106,2166,VINE,,NW,ST,, ,GRANTS PASS,OR,97526,17:37.0,BTAX-037072-03-2024,17:37.0
"ALLCARE PACE, LLC", ALLCARE CCO                   ,Inside City Limits,621610,Medical-Home Health Care Services,,00:00.0,55bd8a20-70c1-45d0-a45a-6de4f4f25b4f,5414714106,2166,VINE,,NW,ST,, ,GRANTS PASS,OR,97526,17:37.0,BTAX-037072-03-2024,17:37.0
ALLEN CREEK VETERINARY HOSPITAL,HEIDI  BUEHNER-MCKENZIE,Inside City Limits,541940,Veterinary,,00:00.0,D0500AE5-6F42-44C5-9A88-C3EFD631C3CC,5414762233,1930,REDWOOD,, ,AVE,, ,GRANTS PASS,OR,97527,17:04.0,BTAX-036244-10-2023,17:04.0
ALLEN LAND SURVEYING          ,PETER D  ALLEN,Inside City Limits,541370,Surveying/Mapping Services,,00:00.0,17D1EFF4-6CE1-4E16-A2CA-9484D298B2F0,5414764502,321,A,,NW,ST,, ,GRANTS PASS,OR,97526,23:43.0,BTAX-034614-07-2023,23:43.0
ALLERGY AND ASTHMA CENTER OF SOUTHERN OREGON,DR EDWARD KERWIN & DR KEVIN PARKS,Inside City Limits,621111,Medical-Physician,,00:00.0,f9e126c4-859d-445f-b4e6-7a7ed41d2013,5418581003,1722,WILLIAMS,, ,HWY,, ,GRANTS PASS,OR,97527,34:19.0,BTAX-034738-07-2023,34:19.0
ALLERGY AND ASTHMA CENTER OF SOUTHERN OREGON, ,Inside City Limits,621111,Medical-Physician,,00:00.0,f9e126c4-859d-445f-b4e6-7a7ed41d2013,5418581003,1722,WILLIAMS,, ,HWY,, ,GRANTS PASS,OR,97527,34:19.0,BTAX-034738-07-2023,34:19.0
"ALLIED EXHAUST SYSTEMS, INC   ", CORPORATION                   ,Outside City Limits,441310,Retail-Automotive Parts & Accessories,,00:00.0,2F90FEFE-21E7-4933-8714-EA4894F50EC7,5414763102,2894,FOOTHILL,,,BLVD,,,GRANTS PASS,OR,975264160,50:47.0,BTAX-034847-07-2023,50:47.0
ALLURING AESTHETICS,KELLI COWIE,Inside City Limits,813920,Professional Organizer,,00:00.0,8abe7b47-9682-42d3-8612-7bcf42543bf6,5416594021,1534,PORTOLA,,SE,DR,,,GRANTS PASS,OR,97526,41:34.0,BTAX-035768-08-2023,41:34.0
ALPINE CONSTRUCTION & REMODELING INC.,GARY BLANKS,Outside City Limits,238190,Contractor-General/Building Exterior,,00:00.0,47760fc8-bb11-4b78-acf7-71854f70b8c6,5418906752,1868,GABRIEL,,,WAY,,,MEDFORD,OR,97501,04:32.0,BTAX-036288-10-2023,04:32.0
"ALTRU HOME CARE, LLC",ALI DEAN,Inside City Limits,621610,Medical-Home Health Care Services,,00:00.0,668a80b8-3eb4-4ab1-aa11-597d1332a588,5415071234,1555,WILLIAMS,,,HWY,,B,GRANTS PASS,OR,97527,08:13.0,BTAX-036736-01-2024,08:13.0
"ALTRU HOME CARE, LLC", ,Inside City Limits,621610,Medical-Home Health Care Services,,00:00.0,668a80b8-3eb4-4ab1-aa11-597d1332a588,5415071234,1555,WILLIAMS,,,HWY,,B,GRANTS PASS,OR,97527,08:13.0,BTAX-036736-01-2024,08:13.0
"ALTRU HOME CARE, LLC",DAVID PEARLSTEIN,Inside City Limits,621610,Medical-Home Health Care Services,,00:00.0,668a80b8-3eb4-4ab1-aa11-597d1332a588,5415071234,1555,WILLIAMS,,,HWY,,B,GRANTS PASS,OR,97527,08:13.0,BTAX-036736-01-2024,08:13.0
"AMANDA E. SLOAN, LCSW",Amanda Sloan,Inside City Limits,624190,Social Svcs-Individual & Family Svcs,,00:00.0,c1cb71d1-308c-4b44-899d-c498e4a1a58c,5414761900,777,7TH,,NE,ST,,220,GRANTS PASS,OR,97526,45:44.0,BTAX-037360-05-2024,45:44.0
"AMANDA E. SLOAN, LCSW",AMANDA SLOAN,Inside City Limits,624190,Social Svcs-Individual & Family Svcs,,00:00.0,c1cb71d1-308c-4b44-899d-c498e4a1a58c,5414761900,777,7TH,,NE,ST,,220,GRANTS PASS,OR,97526,45:44.0,BTAX-037360-05-2024,45:44.0
AMANDA FITHIAN PHOTOGRAPHY           ,AMANDA  FITHIAN,Inside City Limits,541921,Photography,,00:00.0,CC6480C3-A77F-496D-BF66-D76ED1428673,5414419599,543,E,,NE,ST,,#104,GRANTS PASS,OR,97526,11:00.0,BTAX-037322-05-2024,11:00.0
AMARANTHUS RENTALS            ,EILEEN  AMARANTHUS,Inside City Limits,531110,Rental Units/Landlord,,00:00.0,C7D935EC-B41A-4368-9726-FD990EAB54B6,5412185315,1890,SUNVIEW,,NW,,, ,GRANTS PASS,OR,97526,28:45.0,BTAX-034558-07-2023,28:45.0
AMBITION NUTRITION AND COACHING LLC,AMANDA COOPER,Inside City Limits,713940,Fitness Center,,00:00.0,3d267e26-fd0e-4a26-84bd-9247a4b482fb,5416593578,558,F,,NE,ST,,3A,GRANTS PASS,OR,97526,16:36.0,BTAX-037371-05-2024,16:36.0
AMBITION NUTRITION AND COACHING LLC,Amanda Cooper,Inside City Limits,713940,Fitness Center,,00:00.0,3d267e26-fd0e-4a26-84bd-9247a4b482fb,5416593578,558,F,,NE,ST,,3A,GRANTS PASS,OR,97526,16:36.0,BTAX-037371-05-2024,16:36.0
AMERICAN ALPHA TRAINING LLC,SAMANTHA AND TIMOTHY ALLEN,Inside City Limits,713940,Fitness Center,,00:00.0,373fda8c-808b-4362-97b5-5929cab4d74d,5416602038,401,6TH STREET,,SE,ST,,,GRANTS PASS,OR,97526,29:27.0,BTAX-036709-01-2024,29:27.0
AMERICAN ALPHA TRAINING LLC, ,Inside City Limits,713940,Fitness Center,,00:00.0,373fda8c-808b-4362-97b5-5929cab4d74d,5416602038,401,6TH STREET,,SE,ST,,,GRANTS PASS,OR,97526,29:27.0,BTAX-036709-01-2024,29:27.0
AMERICAN MEDICAL RESPONSE NW, DAVE MATHEWS (OPERATION MNGR) ,Inside City Limits,621910,Medical-Ambulance,,00:00.0,0A28B9DD-38D6-499D-8751-EFEEE34C9C10,5414746303,401,F,,NW,ST,, ,GRANTS PASS,OR,97526,21:51.0,BTAX-036231-10-2023,21:51.0
AMERICAN WAY OF LIFE LLC      , ,Inside City Limits,425120,Wholesale Agent,PEOPLES CHOICE DISTRIBUTING CO,00:00.0,F3E337D3-F246-4793-88BB-09638C8B8E2E,5414766175,2001,FOOTHILL,, ,BLVD,, ,GRANTS PASS,OR,97526,16:28.0,BTAX-035975-09-2023,16:28.0
AMERIGAS PROPANE LP           ,BOB -SR. VICE PRES.-  ROSELER,Inside City Limits,221210,Natural Gas Company,,00:00.0,025A3CF0-87A1-42F2-A119-859245E4EE1F,5414767797,1126,ROGUE RIVER,,,HWY,,,GRANTS PASS,OR,97527,52:15.0,BTAX-036309-10-2023,52:15.0
AMERIPRISE FINANCIAL          ,RICHARD E  WILSON,Inside City Limits,523999,Finance-Investment Activities,,00:00.0,97DF4B08-CEFD-4698-9F11-03D6C4207FB8,5414768573,119,E,,NW,ST,, ,GRANTS PASS,OR,97526,41:45.0,BTAX-034543-07-2023,41:45.0
AN RAN LOTUS BLOSSOM SPA LLC, ,Inside City Limits,621399,Medical-Massage Therapy,,00:00.0,f11598c4-e879-4b1c-b647-a6c5f03a282b,8082289878,1252,6TH,,NW,ST,,,GRANTS PASS,OR,97526,44:20.0,BTAX-037285-05-2024,44:20.0
AN RAN LOTUS BLOSSOM SPA LLC,MIN ZHANG,Inside City Limits,621399,Medical-Massage Therapy,,00:00.0,f11598c4-e879-4b1c-b647-a6c5f03a282b,8082289878,1252,6TH,,NW,ST,,,GRANTS PASS,OR,97526,44:20.0,BTAX-037285-05-2024,44:20.0
"ANDREW KORTE HEATING AND AIR CONDITIONING, LLC",ANDREW  KORTE,Inside City Limits,238220,Contractor-HVAC Services,,00:00.0,B905CCFF-8776-464E-81A3-3129AC613506,5417614870,102,MARLSAN,, ,RD,, ,GRANTS PASS,OR,97526,38:47.0,BTAX-035907-09-2023,38:47.0
ANIMAL HOSPITAL OF GRANTS PASS,RANDOLF  WEBSTER,Inside City Limits,541940,Veterinary,,00:00.0,3CCDA6FF-AF51-4E22-998F-4B86E50D2153,5414768546,1777,WILLIAMS,, ,HWY,, ,GRANTS PASS,OR,97527,50:59.0,BTAX-036093-10-2023,50:59.0
"A-ONE, INC                    ",DARRELL  DEVISH,Inside City Limits,561710,Pest Control,A-ONE EXTERMINATORS,00:00.0,DF93DFD0-90D0-4D7A-9C4A-F2CD23CA4DAC,5414721094,548,E,,NE,ST,, ,GRANTS PASS,OR,97526,32:31.0,BTAX-036473-11-2023,32:31.0
"A-ONE, INC                    ",PATRICIA DEVISH,Inside City Limits,561710,Pest Control,A-ONE EXTERMINATORS,00:00.0,DF93DFD0-90D0-4D7A-9C4A-F2CD23CA4DAC,5414721094,548,E,,NE,ST,, ,GRANTS PASS,OR,97526,32:31.0,BTAX-036473-11-2023,32:31.0
APLAND CUSTOM MASONRY INC   ,JERRY L & NIKKI  APLAND,Inside City Limits,238140,Contractor-Masonry,,00:00.0,C0216D8C-1396-48B6-A459-1E2AC7A97821,5414793880,3980,LEONARD,, ,RD,, ,GRANTS PASS,OR,97527,55:49.0,BTAX-037281-04-2024,55:49.0
APLANDS AUTOBODY              ,MIKE  APLAND,Inside City Limits,811121,"Auto-Body, Paint & Interior",,00:00.0,779B086F-16FB-48F8-B8E1-614C65290F90,5412441457,2163,SPALDING,,NE,AVE,, ,GRANTS PASS,OR,97526,48:55.0,BTAX-036202-10-2023,48:55.0
APPLE ROGUE PROPERTY MGMT     , APPLE ROGUE APTS LLC          ,Outside City Limits,531311,Property Management,,00:00.0,3C473FF7-AC99-462D-976B-531C0B84088D,5412955510,929,8TH,,SE,ST,, ,GRANTS PASS,OR,97526,55:39.0,BTAX-034804-07-2023,55:39.0
APPLEBEE'S                    ,JOE  WONG,Inside City Limits,722511,Restaurant,,00:00.0,B469A037-8339-4607-AF4D-B56EBD3280B5,5302221311,250,AGNESS,,NE,AVE,, ,GRANTS PASS,OR,97526,35:27.0,BTAX-035310-07-2023,35:27.0
APPLIANCE & MOWER CENTER/RODER,HERSCHEL  NORDHAUS,Inside City Limits,811412,Appliance Reapair/Maint,,00:00.0,A6F7C106-04C8-47A9-AE41-719684BA9415,5414792691,950,M,,SE,ST,, ,GRANTS PASS,OR,97526,17:32.0,BTAX-034811-07-2023,17:32.0
ARAMARK UNIFORM SERVICES      , ARAMARK CORP                  ,Outside City Limits,812320,Dry Cleaning Services,,00:00.0,1AE6CFFE-D59F-4B18-95D0-41EE69F9D0F6,8189733693,5880,NOLENSVILLE PK,,,,,,NASHVILLE,TN,37211,20:28.0,BTAX-035750-08-2023,20:28.0
ARIA NAILS, ,Inside City Limits,812113,Nail Salon,,00:00.0,18b71147-682a-44bc-a89e-4c9fe0df9d38,5414794849,304,AGNESS,,NE,AVE,,SUITE B,GRANTS PASS,OR,97526,07:30.0,BTAX-035202-07-2023,07:30.0
ARIA NAILS,JENNIE MY LE,Inside City Limits,812113,Nail Salon,,00:00.0,18b71147-682a-44bc-a89e-4c9fe0df9d38,5414794849,304,AGNESS,,NE,AVE,,SUITE B,GRANTS PASS,OR,97526,07:30.0,BTAX-035202-07-2023,07:30.0
ARJUNAARAV LLC         ,RAKESH SHARMA,Inside City Limits,445120,Convenience Store,A-1 MARKET #6,00:00.0,F9B4379A-4CAB-47BF-8CD2-4517B1885164,5412953060,1644,N,,SE,St,,A,GRANTS PASS,OR,97526,25:07.0,BTAX-035954-09-2023,25:07.0
ARS FRESNO LLC                , ARS FRESNO LLC                ,Inside City Limits,447190,Gas Station,MSM 533,00:00.0,9C50D656-5342-468F-B793-D3D373D0EB84,7606074511,1650,ALLEN CREEK,, ,RD,, ,GRANTS PASS,OR,97527,42:39.0,BTAX-036916-02-2024,42:39.0
ART OF HOPE                   ,DANIEL & HOPE WEAVER,Inside City Limits,711510,Artist,,00:00.0,9789905F-2BFD-42C2-AC2E-29D3C480A46B,5414412082,1607,WILLIAMS,, ,HWY,,STE 6,GRANTS PASS,OR,97527,02:54.0,BTAX-036668-12-2023,02:54.0
ART OF HOPE                   , ,Inside City Limits,711510,Artist,,00:00.0,9789905F-2BFD-42C2-AC2E-29D3C480A46B,5414412082,1607,WILLIAMS,, ,HWY,,STE 6,GRANTS PASS,OR,97527,02:54.0,BTAX-036668-12-2023,02:54.0
ASANTE COUNSELING SERVICES,ASANTE HEALTH SYSTEMS  ,Inside City Limits,621112,Medical-Mental Health Specialist,,00:00.0,f41297c1-3fc4-4315-806a-7f87775b1cd0,5417894238,625,RAMSEY,,SW,AVE,,,GRANTS PASS,OR,97527,32:38.0,BTAX-035384-08-2023,32:38.0
ASANTE COUNSELING SERVICES, ,Inside City Limits,621112,Medical-Mental Health Specialist,,00:00.0,f41297c1-3fc4-4315-806a-7f87775b1cd0,5417894238,625,RAMSEY,,SW,AVE,,,GRANTS PASS,OR,97527,32:38.0,BTAX-035384-08-2023,32:38.0
ASANTE PHYSICIAN PARTNERS     ,ASANTE HEALTH SYSTEMS  ,Inside City Limits,621111,Medical-Physician,APP NEUROLOGY,00:00.0,5CA907E6-BC58-4A6B-9797-9F18E6CFAC28,5417895055,700,RAMSEY,,SW,AVE,,STE 104,GRANTS PASS,OR,97526,33:42.0,BTAX-035443-08-2023,33:42.0
ASANTE PHYSICIAN PARTNERS,ASANTE HEALTH SYSTEMS  ,Inside City Limits,621111,Medical-Physician,APP FAMILY MEDICINE 1,00:00.0,8a6a7f4c-ef16-486b-9a83-3def2d30e05e,5414727810,520,RAMSEY,,SW,AVE,,,GRANTS PASS,OR,97527,53:59.0,BTAX-035447-08-2023,53:59.0
ASANTE PHYSICIAN PARTNERS     , ASANTE PHYSICIAN PARTNERS     ,Inside City Limits,621111,Medical-Physician,APP NEUROLOGY,00:00.0,5CA907E6-BC58-4A6B-9797-9F18E6CFAC28,5417895055,700,RAMSEY,,SW,AVE,,STE 104,GRANTS PASS,OR,97526,33:42.0,BTAX-035443-08-2023,33:42.0
ASANTE PHYSICIAN PARTNERS, ,Inside City Limits,621111,Medical-Physician,APP FAMILY MEDICINE 1,00:00.0,8a6a7f4c-ef16-486b-9a83-3def2d30e05e,5414727810,520,RAMSEY,,SW,AVE,,,GRANTS PASS,OR,97527,53:59.0,BTAX-035447-08-2023,53:59.0
ASANTE PHYSICIAN PARTNERS CENTER FOR OUTPATIENT HEALTH,ASANTE HEALTH SYSTEMS  ,Inside City Limits,621111,Medical-Physician,,00:00.0,9d22951e-3275-41c6-b120-15942293f314,5417898183,537,UNION,, ,AVE,, ,GRANTS PASS,OR,97527,27:34.0,BTAX-035441-08-2023,27:34.0
ASANTE PHYSICIAN PARTNERS CENTER FOR OUTPATIENT HEALTH, ,Inside City Limits,621111,Medical-Physician,,00:00.0,9d22951e-3275-41c6-b120-15942293f314,5417898183,537,UNION,, ,AVE,, ,GRANTS PASS,OR,97527,27:34.0,BTAX-035441-08-2023,27:34.0
ASANTE PHYSICIAN PARTNERS OCCUPATIONAL HEALTH       , ASANTE HEALTH SYSTEMS         ,Inside City Limits,621111,Medical-Physician,,00:00.0,D368D119-A3B3-4EB9-B3DF-EE389A69FF62,5419566250,625,RAMSEY,,,AVE,,STE 101,GRANTS PASS,OR,97527,31:27.0,BTAX-035442-08-2023,31:27.0
ASANTE PHYSICIAN PARTNERS OCCUPATIONAL HEALTH       ,ASANTE HEALTH SYSTEMS  ,Inside City Limits,621111,Medical-Physician,,00:00.0,D368D119-A3B3-4EB9-B3DF-EE389A69FF62,5419566250,625,RAMSEY,,,AVE,,STE 101,GRANTS PASS,OR,97527,31:27.0,BTAX-035442-08-2023,31:27.0
ASANTE THREE RIVERS MEDICAL CENTER   ,ASANTE HEALTH SYSTEMS  ,Inside City Limits,622110,Medical-Hospital,,00:00.0,3E79C10F-4CC0-457E-AEDD-8BACCB3F7310,5414727311,500,RAMSEY,,SW,AVE,,,GRANTS PASS,OR,97527,35:29.0,BTAX-035444-08-2023,35:29.0
ASANTE THREE RIVERS MEDICAL CENTER   ,                        ,Inside City Limits,622110,Medical-Hospital,,00:00.0,3E79C10F-4CC0-457E-AEDD-8BACCB3F7310,5414727311,500,RAMSEY,,SW,AVE,,,GRANTS PASS,OR,97527,35:29.0,BTAX-035444-08-2023,35:29.0
ASDF, ,Inside City Limits,531110,Rental Units/Landlord,,00:00.0,82ef1d02-bc5b-4b88-8ea4-717d8b66ea1d,,975,STARLITE,,NW,PL,, ,GRANTS PASS,OR,97526,53:09.0,BTAX-036130-10-2023,53:09.0
ASDF,JOSEPH HORSLEY,Inside City Limits,531110,Rental Units/Landlord,,00:00.0,82ef1d02-bc5b-4b88-8ea4-717d8b66ea1d,,975,STARLITE,,NW,PL,, ,GRANTS PASS,OR,97526,53:09.0,BTAX-036130-10-2023,53:09.0
ASIAN MASSAGE,GUIFEN YIN,Inside City Limits,621399,Medical-Massage Therapy,,00:00.0,382e61ea-6ed5-4709-882b-e6d865724c63,5416595412,1100,7th,,NE,ST,,SUITE A,GRANTS PASS,OR,97526,20:50.0,BTAX-035834-09-2023,20:50.0
ASIAN MASSAGE, ,Inside City Limits,621399,Medical-Massage Therapy,,00:00.0,382e61ea-6ed5-4709-882b-e6d865724c63,5416595412,1100,7th,,NE,ST,,SUITE A,GRANTS PASS,OR,97526,20:50.0,BTAX-035834-09-2023,20:50.0
ASIAN MASSAGE,JIEWEN HUANG,Inside City Limits,621399,Medical-Massage Therapy,,00:00.0,382e61ea-6ed5-4709-882b-e6d865724c63,5416595412,1100,7th,,NE,ST,,SUITE A,GRANTS PASS,OR,97526,20:50.0,BTAX-035834-09-2023,20:50.0
ASPEN DENTAL OF OREGON PC, ,Inside City Limits,621210,Medical-Dentist,ASPEN DENTAL,00:00.0,926b6880-4090-4443-82aa-0b4af751b672,,200,TERRY,,NE,LN,,STE D,GRANTS PASS,OR,97526,36:04.0,BTAX-036934-02-2024,36:04.0
ASPEN DENTAL OF OREGON PC,PAUL  LAMOREAU,Inside City Limits,621210,Medical-Dentist,ASPEN DENTAL,00:00.0,926b6880-4090-4443-82aa-0b4af751b672,,200,TERRY,,NE,LN,,STE D,GRANTS PASS,OR,97526,36:04.0,BTAX-036934-02-2024,36:04.0
ASPLUNDH TREE EXPERT LLC               , ,Inside City Limits,238990,Contractor-Trade/Specialty,ASPLUNDH,00:00.0,AE76BECB-AD79-4A09-AECC-034BCE43B11D,5419717145,1420,WILLIAMS,, ,HWY,, ,GRANTS PASS,OR,97527,52:30.0,BTAX-036616-12-2023,52:30.0
ASSOCIATES FOR ORAL AND MAXILLOFACIAL SURGERY, SAVAGE & RAJAGOPAL            ,Inside City Limits,621210,Medical-Dentist,,00:00.0,21C257C0-7F90-427C-81AA-4A9877E0BB7C,5417793781,869,7TH,,NE,ST,,,GRANTS PASS,OR,97526,03:49.0,BTAX-035088-07-2023,03:49.0
ASTORIA DENTURE CLINIC        ,TERESA  EPLETT,Inside City Limits,621210,Medical-Dentist,,00:00.0,0BB43B92-A8AB-443A-8C3C-5914417EB7BD,5414797199,822,E,,NE,ST,,B,GRANTS PASS,OR,97526,22:29.0,BTAX-036998-03-2024,22:29.0
ASTRO #219                    , WSCO PETROLEUM CORP           ,Inside City Limits,447190,Gas Station,,00:00.0,D304DE9D-B387-442E-9F14-10E36926408D,5032432929,324,E,,NE,ST,, ,GRANTS PASS,OR,97526,38:37.0,BTAX-035048-07-2023,38:37.0
A-TEAM ARMS LLC              ,CHAD CRUME,Inside City Limits,339999,Manufacturing-Misc Manufacturing,,00:00.0,15229D76-136A-488E-87DE-8774C40D4C1A,5416609264,201,10TH,,SE,ST,,,GRANTS PASS,OR,97526,09:24.0,BTAX-036433-11-2023,09:24.0
ATILLA THE HOE                ,RAYMOND O  WILLIAMS,Inside City Limits,238110,Contractor-Concrete/Found/Structural,,00:00.0,25E3DD50-A3A5-4BC6-9B96-78FACA3BDFA6,5414768833,1919,NEBRASKA,, ,AVE,, ,GRANTS PASS,OR,97527,15:04.0,BTAX-034576-07-2023,15:04.0
ATTIC SELF SERVICE STORAGE    ,BARBARA  BEAN,Inside City Limits,493110,Storage & General Warehousing,,00:00.0,F3C38BDD-2D07-4171-8EF3-AFF51BFA3FD3,5414766808,1720,REDWOOD,, ,Ave,, ,GRANTS PASS,OR,97527,17:40.0,BTAX-036311-10-2023,17:40.0
ATTIC STORAGE                 ,BARBRA  BEAN,Inside City Limits,493110,Storage & General Warehousing,,00:00.0,2A2B7817-F2A7-4983-9C0E-281C6D8D34E9,5414795979,1715,ROGUE RIVER,, ,HWY,, ,GRANTS PASS,OR,97527,06:55.0,BTAX-036310-10-2023,06:55.0
AUDIOLOGY ASSOCIATES OF SOUTHERN OREGON INC,STACEY & JEFFREY  BERG,Inside City Limits,621340,Medical-Audiologist,,00:00.0,BFEEBC9E-6F11-4121-9A6C-36C7D9CAD95D,5414744694,1665,WILLIAMS,, ,HWY,,,GRANTS PASS,OR,97527,25:42.0,BTAX-034707-07-2023,25:42.0
AUNTIE MAE'S SWEET TREATS     ,ELSA MAE  WALZ,Inside City Limits,445299,Food-Specialty Food Store,,00:00.0,C762ECFA-FBDA-4821-ADF8-68E74FF475F2,5414500174,1712,ROUNDS,,,AVE,, ,GRANTS PASS,OR,97527,09:45.0,BTAX-035692-08-2023,09:45.0
AUSLAND BUILDERS DBA AUSLAND GROUP,KELSY  AUSLAND,Inside City Limits,238190,Contractor-General/Building Exterior,,00:00.0,8E340966-D317-4D20-9025-0D52F63F67C4,5414763788,3935,HIGHLAND,, ,AVE,, ,GRANTS PASS,OR,97526,09:51.0,BTAX-035830-09-2023,09:51.0
"AUSLAND, AUSLAND REEDY LLC    ",JENNIFER  AUSLAND,Inside City Limits,541320,Landscaping Services,,00:00.0,4BCE3080-E0DA-4790-9312-4C9C6338CB3F,5414764441,695,J,,SE,ST,, ,GRANTS PASS,OR,97527,41:01.0,BTAX-034852-07-2023,41:01.0
AUTOMANIA LLC                 ,TED  HOLMAN,Inside City Limits,441120,Auto-Used Car Dealer,,00:00.0,21AF6B14-2C78-4361-88E6-5690615B1A61,5414798888,895,GLADIOLA,,SE,DR,, ,GRANTS PASS,OR,97526,09:43.0,BTAX-035416-08-2023,09:43.0
AUTOPRO AUTOMOTIVE INC        ,RICK & VALERIE  FINWALL,Inside City Limits,811111,Auto-General Repair,,00:00.0,5774DE4F-270A-4CD6-8DAF-77CEF75131EE,5414743323,1670,REDWOOD,,,Ave,,,GRANTS PASS,OR,97527,15:25.0,BTAX-035708-08-2023,15:25.0
AUTOSMITH OF OREGON           ,GREGORY  SMITH,Inside City Limits,811111,Auto-General Repair,,00:00.0,5651ED5F-7343-4DA9-AD3E-402D0C79710E,5414742886,301,J,,SE,ST,, ,GRANTS PASS,OR,97526,44:07.0,BTAX-034679-07-2023,44:07.0
AUTOZONE PARTS INC, ,Inside City Limits,441310,Retail-Automotive Parts & Accessories,AUTOZONE #2213,00:00.0,C056388C-1367-4BFF-8FE0-6A94B29CA895,5419561190,1695,6TH,,NE,ST,, ,GRANTS PASS,OR,97526,59:53.0,BTAX-035086-07-2023,59:53.0
"AUTOZONE PARTS, INC                  ", ,Inside City Limits,441310,Retail-Automotive Parts & Accessories,AUTOZONE #2222,00:00.0,51C95D4E-E9BD-4243-A196-AA4244BC5721,5414729700,1601,WILLIAMS,, ,HWY,, ,GRANTS PASS,OR,97527,01:47.0,BTAX-035087-07-2023,01:47.0
AVENUE ART LLC, ,Inside City Limits,452990,Retail-General Merchandise ,AVENUE ART LLC,00:00.0,27845548-fbcb-4d8b-9285-577ce884372c,5412917335,1951,REDWOOD,,,AVE,,,GRANTS PASS,OR,97527,15:59.0,BTAX-035570-08-2023,15:59.0
AVENUE ART LLC,LARISSA WILSON,Inside City Limits,452990,Retail-General Merchandise ,AVENUE ART LLC,00:00.0,27845548-fbcb-4d8b-9285-577ce884372c,5412917335,1951,REDWOOD,,,AVE,,,GRANTS PASS,OR,97527,15:59.0,BTAX-035570-08-2023,15:59.0
AVERIS' LASH & BEAUTY SERVICES, ,Inside City Limits,812112,Beauty Salon,,00:00.0,073ef473-ca85-4b10-95b9-1dd6ef326b7d,5417615686,303,E,,NE,ST,,200,GRANTS PASS,OR,97526,34:05.0,BTAX-035718-08-2023,34:05.0
AVERIS' LASH & BEAUTY SERVICES,AVERI WHISENANT,Inside City Limits,812112,Beauty Salon,,00:00.0,073ef473-ca85-4b10-95b9-1dd6ef326b7d,5417615686,303,E,,NE,ST,,200,GRANTS PASS,OR,97526,34:05.0,BTAX-035718-08-2023,34:05.0
AXIS HEALTH INC               ,SANDRA  MARTIN,Inside City Limits,621111,Medical-Physician,,00:00.0,8C165B86-3AEF-4097-9597-0081221DB026,5414710397,333,5TH,,SW,ST,,SUITE B,GRANTS PASS,OR,97526,34:25.0,BTAX-036913-02-2024,34:25.0
B & C SUN CONTROL             ,WILLIAM F  GHENA,Inside City Limits,238990,Contractor-Trade/Specialty,,00:00.0,450C2F43-5B46-4062-93E1-FB8B3C8E2313,5414760620,2384,UPPER RIVER,, ,RD,, ,GRANTS PASS,OR,97526,16:05.0,BTAX-035094-07-2023,16:05.0
B B JETS ICE CREAM            ,BRIAN & SHANNON  HAGEMAN,Inside City Limits,722511,Restaurant,,00:00.0,D7585594-6CC7-4024-9F6E-7AB9D59EA0AB,5412187403,434,11TH,,NE,ST,, ,GRANTS PASS,OR,97526,10:11.0,BTAX-036131-10-2023,10:11.0
B. JOHNSON & FAMILY LLC, ,Inside City Limits,238190,Contractor-General/Building Exterior,TIMBERLINE DESIGNS,00:00.0,db5cccf9-fc2c-43cb-97f3-0eb34bb4e6f1,5416213195,1584,N,,SE,ST,, ,GRANTS PASS,OR,97526,17:48.0,BTAX-035514-08-2023,17:48.0
B. JOHNSON & FAMILY LLC,WILLIAM JOHNSON,Inside City Limits,238190,Contractor-General/Building Exterior,TIMBERLINE DESIGNS,00:00.0,db5cccf9-fc2c-43cb-97f3-0eb34bb4e6f1,5416213195,1584,N,,SE,ST,, ,GRANTS PASS,OR,97526,17:48.0,BTAX-035514-08-2023,17:48.0
