CompanyName,ContactName,Location,CodeNumber,BusinessType,dba,OpenedDate,BLGLOBALENTITYEXTENSIONID,BusinessPhone,ADDRESSLINE1,ADDRESSLINE2,ADDRESSLINE3,PREDIRECTION,STREETTYPE,POSTDIRECTION,UNITORSUITE,CITY,STATE,POSTALCODE,ISSUEDDATE,LICENSENUMBER,EXPIRATIONDATE
ALLEN CREEK VETERINARY HOSPITAL,HEIDI  BUEHNER-MCKENZIE,Inside City Limits,541940,Veterinary,,00:00.0,D0500AE5-6F42-44C5-9A88-C3EFD631C3CC,5414762233,1930,REDWOOD,, ,AVE,, ,GRANTS PASS,OR,97527,29:50.0,BTAX-042063-10-2025,29:50.0
ALLEN LAND SURVEYING          , ,Inside City Limits,541370,Surveying/Mapping Services,,00:00.0,17D1EFF4-6CE1-4E16-A2CA-9484D298B2F0,5414764502,321,A,,NW,ST,, ,GRANTS PASS,OR,97526,09:32.0,BTAX-040675-07-2025,09:32.0
ALLERGY AND ASTHMA CENTER OF SOUTHERN OREGON, ,Inside City Limits,621111,Medical-Physician,,00:00.0,f9e126c4-859d-445f-b4e6-7a7ed41d2013,5418581003,1722,WILLIAMS,, ,HWY,, ,GRANTS PASS,OR,97527,55:38.0,BTAX-041320-08-2025,55:38.0
ALLERGY AND ASTHMA CENTER OF SOUTHERN OREGON,DR EDWARD KERWIN & DR KEVIN PARKS,Inside City Limits,621111,Medical-Physician,,00:00.0,f9e126c4-859d-445f-b4e6-7a7ed41d2013,5418581003,1722,WILLIAMS,, ,HWY,, ,GRANTS PASS,OR,97527,55:38.0,BTAX-041320-08-2025,55:38.0
"ALLIED EXHAUST SYSTEMS, INC   ", CORPORATION                   ,Outside City Limits,441310,Retail-Automotive Parts & Accessories,,00:00.0,2F90FEFE-21E7-4933-8714-EA4894F50EC7,5414763102,2894,FOOTHILL,,,BLVD,,,GRANTS PASS,OR,975264160,44:48.0,BTAX-041863-09-2025,44:48.0
ALPINE CONSTRUCTION & REMODELING INC.,GARY BLANKS,Outside City Limits,238190,Contractor-General/Building Exterior,,00:00.0,47760fc8-bb11-4b78-acf7-71854f70b8c6,5418906752,1868,GABRIEL,,,WAY,,,MEDFORD,OR,97501,07:43.0,BTAX-041990-10-2025,07:43.0
"ALTRU HOME CARE, LLC",DAVID PEARLSTEIN,Inside City Limits,621610,Medical-Home Health Care Services,,00:00.0,668a80b8-3eb4-4ab1-aa11-597d1332a588,5415071234,1555,WILLIAMS,,,HWY,,B,GRANTS PASS,OR,97527,24:31.0,BTAX-042682-01-2026,24:31.0
"ALTRU HOME CARE, LLC", ,Inside City Limits,621610,Medical-Home Health Care Services,,00:00.0,668a80b8-3eb4-4ab1-aa11-597d1332a588,5415071234,1555,WILLIAMS,,,HWY,,B,GRANTS PASS,OR,97527,24:31.0,BTAX-042682-01-2026,24:31.0
"ALTRU HOME CARE, LLC",ALI DEAN,Inside City Limits,621610,Medical-Home Health Care Services,,00:00.0,668a80b8-3eb4-4ab1-aa11-597d1332a588,5415071234,1555,WILLIAMS,,,HWY,,B,GRANTS PASS,OR,97527,24:31.0,BTAX-042682-01-2026,24:31.0
"AMANDA E. SLOAN, LCSW",Amanda Sloan,Inside City Limits,624190,Social Svcs-Individual & Family Svcs,,00:00.0,c1cb71d1-308c-4b44-899d-c498e4a1a58c,5414761900,777,7TH,,NE,ST,,220,GRANTS PASS,OR,97526,23:05.0,BTAX-040364-05-2025,23:05.0
"AMANDA E. SLOAN, LCSW",AMANDA SLOAN,Inside City Limits,624190,Social Svcs-Individual & Family Svcs,,00:00.0,c1cb71d1-308c-4b44-899d-c498e4a1a58c,5414761900,777,7TH,,NE,ST,,220,GRANTS PASS,OR,97526,23:05.0,BTAX-040364-05-2025,23:05.0
AMANDA FITHIAN PHOTOGRAPHY           ,AMANDA  FITHIAN,Inside City Limits,541921,Photography,,00:00.0,CC6480C3-A77F-496D-BF66-D76ED1428673,5414419599,543,E,,NE,ST,,#104,GRANTS PASS,OR,97526,32:09.0,BTAX-040512-06-2025,32:09.0
AMARANTHUS RENTALS            ,EILEEN  AMARANTHUS,Inside City Limits,531110,Rental Units/Landlord,,00:00.0,C7D935EC-B41A-4368-9726-FD990EAB54B6,5412185315,1890,SUNVIEW,,NW,,, ,GRANTS PASS,OR,97526,31:39.0,BTAX-041102-08-2025,31:39.0
AMERICAN ALPHA TRAINING LLC, ,Inside City Limits,713940,Fitness Center,,00:00.0,373fda8c-808b-4362-97b5-5929cab4d74d,5416602038,401,6TH STREET,,SE,ST,,,GRANTS PASS,OR,97526,54:49.0,BTAX-042671-01-2026,54:49.0
AMERICAN ALPHA TRAINING LLC,SAMANTHA AND TIMOTHY ALLEN,Inside City Limits,713940,Fitness Center,,00:00.0,373fda8c-808b-4362-97b5-5929cab4d74d,5416602038,401,6TH STREET,,SE,ST,,,GRANTS PASS,OR,97526,54:49.0,BTAX-042671-01-2026,54:49.0
AMERICAN MEDICAL RESPONSE NW, DAVE MATHEWS (OPERATION MNGR) ,Inside City Limits,621910,Medical-Ambulance,,00:00.0,0A28B9DD-38D6-499D-8751-EFEEE34C9C10,5414746303,401,F,,NW,ST,, ,GRANTS PASS,OR,97526,41:07.0,BTAX-041914-10-2025,41:07.0
AMERICAN WAY OF LIFE LLC      , ,Inside City Limits,425120,Wholesale Agent,PEOPLES CHOICE DISTRIBUTING CO,00:00.0,F3E337D3-F246-4793-88BB-09638C8B8E2E,5414766175,2001,FOOTHILL,, ,BLVD,, ,GRANTS PASS,OR,97526,06:57.0,BTAX-041668-09-2025,06:57.0
AMERIGAS PROPANE LP           ,BOB -SR. VICE PRES.-  ROSELER,Inside City Limits,221210,Natural Gas Company,,00:00.0,025A3CF0-87A1-42F2-A119-859245E4EE1F,5414767797,1126,ROGUE RIVER,,,HWY,,,GRANTS PASS,OR,97527,26:38.0,BTAX-042194-11-2025,26:38.0
ANTHONY MORGAN'S TRAINING ACADEMY,ANTHONY  MORGAN,Inside City Limits,713940,Fitness Center,,00:00.0,FBFB9691-CD9B-4E85-B4D9-DCB2AB19AC04,5416593534,605,6th,,SE,ST,,,GRANTS PASS,OR,97526,15:44.0,BTAX-040325-05-2025,15:44.0
"A-ONE, INC                    ",PATRICIA DEVISH,Inside City Limits,561710,Pest Control,A-ONE EXTERMINATORS,00:00.0,DF93DFD0-90D0-4D7A-9C4A-F2CD23CA4DAC,5414721094,548,E,,NE,ST,, ,GRANTS PASS,OR,97526,44:57.0,BTAX-042404-12-2025,44:57.0
"A-ONE, INC                    ",DARRELL  DEVISH,Inside City Limits,561710,Pest Control,A-ONE EXTERMINATORS,00:00.0,DF93DFD0-90D0-4D7A-9C4A-F2CD23CA4DAC,5414721094,548,E,,NE,ST,, ,GRANTS PASS,OR,97526,44:57.0,BTAX-042404-12-2025,44:57.0
APLAND CUSTOM MASONRY INC   ,JERRY L & NIKKI  APLAND,Inside City Limits,238140,Contractor-Masonry,,00:00.0,C0216D8C-1396-48B6-A459-1E2AC7A97821,5414793880,3980,LEONARD,, ,RD,, ,GRANTS PASS,OR,97527,17:51.0,BTAX-040575-06-2025,17:51.0
APPLE ROGUE PROPERTY MGMT     , APPLE ROGUE APTS LLC          ,Outside City Limits,531311,Property Management,,00:00.0,3C473FF7-AC99-462D-976B-531C0B84088D,5412955510,929,8TH,,SE,ST,, ,GRANTS PASS,OR,97526,55:39.0,BTAX-034804-07-2023,55:39.0
APPLEBEE'S                    ,JOE  WONG,Inside City Limits,722511,Restaurant,,00:00.0,B469A037-8339-4607-AF4D-B56EBD3280B5,5302221311,250,AGNESS,,NE,AVE,, ,GRANTS PASS,OR,97526,13:50.0,BTAX-041649-09-2025,13:50.0
APPLIANCE & MOWER CENTER/RODER,HERSCHEL  NORDHAUS,Inside City Limits,811412,Appliance Reapair/Maint,,00:00.0,A6F7C106-04C8-47A9-AE41-719684BA9415,5414792691,950,M,,SE,ST,, ,GRANTS PASS,OR,97526,41:13.0,BTAX-041024-07-2025,41:13.0
ARIA NAILS,JENNIE MY LE,Inside City Limits,812113,Nail Salon,,00:00.0,18b71147-682a-44bc-a89e-4c9fe0df9d38,5414794849,304,AGNESS,,NE,AVE,,SUITE B,GRANTS PASS,OR,97526,26:13.0,BTAX-041645-09-2025,26:13.0
ARIA NAILS, ,Inside City Limits,812113,Nail Salon,,00:00.0,18b71147-682a-44bc-a89e-4c9fe0df9d38,5414794849,304,AGNESS,,NE,AVE,,SUITE B,GRANTS PASS,OR,97526,26:13.0,BTAX-041645-09-2025,26:13.0
ARJUNAARAV LLC         ,RAKESH SHARMA,Inside City Limits,445120,Convenience Store,A-1 MARKET #6,00:00.0,F9B4379A-4CAB-47BF-8CD2-4517B1885164,5412953060,1644,N,,SE,ST,,A,GRANTS PASS,OR,97526,48:11.0,BTAX-041760-09-2025,48:11.0
ARS FRESNO LLC                , ,Inside City Limits,447190,Gas Station,MSM 533,00:00.0,9C50D656-5342-468F-B793-D3D373D0EB84,7606074511,1650,ALLEN CREEK,, ,RD,, ,GRANTS PASS,OR,97527,49:44.0,BTAX-042786-02-2026,49:44.0
ART OF HOPE                   ,DANIEL & HOPE WEAVER,Inside City Limits,711510,Artist,,00:00.0,9789905F-2BFD-42C2-AC2E-29D3C480A46B,5414412082,1607,WILLIAMS,, ,HWY,,STE 6,GRANTS PASS,OR,97527,43:28.0,BTAX-042523-12-2025,43:28.0
ART OF HOPE                   , ,Inside City Limits,711510,Artist,,00:00.0,9789905F-2BFD-42C2-AC2E-29D3C480A46B,5414412082,1607,WILLIAMS,, ,HWY,,STE 6,GRANTS PASS,OR,97527,43:28.0,BTAX-042523-12-2025,43:28.0
ASANTE PHYSICIAN PARTNERS     , ASANTE PHYSICIAN PARTNERS     ,Inside City Limits,621111,Medical-Physician,,00:00.0,5CA907E6-BC58-4A6B-9797-9F18E6CFAC28,5417895055,700,RAMSEY,,SW,AVE,,STE 104,GRANTS PASS,OR,97526,42:37.0,BTAX-041874-09-2025,42:37.0
ASANTE PHYSICIAN PARTNERS,ASANTE HEALTH SYSTEMS  ,Inside City Limits,621111,Medical-Physician,,00:00.0,8a6a7f4c-ef16-486b-9a83-3def2d30e05e,5414727810,520,RAMSEY,,SW,AVE,,,GRANTS PASS,OR,97527,59:20.0,BTAX-041880-09-2025,59:20.0
ASANTE PHYSICIAN PARTNERS     ,ASANTE HEALTH SYSTEMS  ,Inside City Limits,621111,Medical-Physician,,00:00.0,5CA907E6-BC58-4A6B-9797-9F18E6CFAC28,5417895055,700,RAMSEY,,SW,AVE,,STE 104,GRANTS PASS,OR,97526,42:37.0,BTAX-041874-09-2025,42:37.0
ASANTE PHYSICIAN PARTNERS, ,Inside City Limits,621111,Medical-Physician,,00:00.0,8a6a7f4c-ef16-486b-9a83-3def2d30e05e,5414727810,520,RAMSEY,,SW,AVE,,,GRANTS PASS,OR,97527,59:20.0,BTAX-041880-09-2025,59:20.0
ASANTE PHYSICIAN PARTNERS CENTER FOR OUTPATIENT HEALTH,ASANTE HEALTH SYSTEMS  ,Inside City Limits,621111,Medical-Physician,,00:00.0,9d22951e-3275-41c6-b120-15942293f314,5417898183,537,UNION,, ,AVE,, ,GRANTS PASS,OR,97527,47:16.0,BTAX-041875-09-2025,47:16.0
ASANTE PHYSICIAN PARTNERS CENTER FOR OUTPATIENT HEALTH, ,Inside City Limits,621111,Medical-Physician,,00:00.0,9d22951e-3275-41c6-b120-15942293f314,5417898183,537,UNION,, ,AVE,, ,GRANTS PASS,OR,97527,47:16.0,BTAX-041875-09-2025,47:16.0
ASANTE PHYSICIAN PARTNERS OCCUPATIONAL HEALTH       ,ASANTE HEALTH SYSTEMS  ,Inside City Limits,621111,Medical-Physician,,00:00.0,D368D119-A3B3-4EB9-B3DF-EE389A69FF62,5419566250,625,RAMSEY,,,AVE,,STE A,GRANTS PASS,OR,97527,22:42.0,BTAX-041872-09-2025,22:42.0
ASANTE PHYSICIAN PARTNERS OCCUPATIONAL HEALTH       , ASANTE HEALTH SYSTEMS         ,Inside City Limits,621111,Medical-Physician,,00:00.0,D368D119-A3B3-4EB9-B3DF-EE389A69FF62,5419566250,625,RAMSEY,,,AVE,,STE A,GRANTS PASS,OR,97527,22:42.0,BTAX-041872-09-2025,22:42.0
ASANTE THREE RIVERS MEDICAL CENTER   ,ASANTE HEALTH SYSTEMS  ,Inside City Limits,622110,Medical-Hospital,,00:00.0,3E79C10F-4CC0-457E-AEDD-8BACCB3F7310,5414727311,500,RAMSEY,,SW,AVE,,,GRANTS PASS,OR,97527,49:30.0,BTAX-041876-09-2025,49:30.0
ASANTE THREE RIVERS MEDICAL CENTER   ,                        ,Inside City Limits,622110,Medical-Hospital,,00:00.0,3E79C10F-4CC0-457E-AEDD-8BACCB3F7310,5414727311,500,RAMSEY,,SW,AVE,,,GRANTS PASS,OR,97527,49:30.0,BTAX-041876-09-2025,49:30.0
ASPEN DENTAL OF OREGON PC, ,Inside City Limits,621210,Medical-Dentist,ASPEN DENTAL,00:00.0,926b6880-4090-4443-82aa-0b4af751b672,,200,TERRY,,NE,LN,,STE D,GRANTS PASS,OR,97526,21:21.0,BTAX-042827-02-2026,21:21.0
ASPEN DENTAL OF OREGON PC,PAUL  LAMOREAU,Inside City Limits,621210,Medical-Dentist,ASPEN DENTAL,00:00.0,926b6880-4090-4443-82aa-0b4af751b672,,200,TERRY,,NE,LN,,STE D,GRANTS PASS,OR,97526,21:21.0,BTAX-042827-02-2026,21:21.0
ASSOCIATES FOR ORAL AND MAXILLOFACIAL SURGERY, SAVAGE & RAJAGOPAL            ,Inside City Limits,621210,Medical-Dentist,,00:00.0,21C257C0-7F90-427C-81AA-4A9877E0BB7C,5417793781,869,7TH,,NE,ST,,,GRANTS PASS,OR,97526,31:53.0,BTAX-040760-07-2025,31:53.0
ASTRO #219                    , WSCO PETROLEUM CORP           ,Inside City Limits,447190,Gas Station,,00:00.0,D304DE9D-B387-442E-9F14-10E36926408D,5032432929,324,E,,NE,ST,, ,GRANTS PASS,OR,97526,47:42.0,BTAX-041394-08-2025,47:42.0
A-TEAM ARMS LLC              ,CHAD CRUME,Inside City Limits,339999,Manufacturing-Misc Manufacturing,,00:00.0,15229D76-136A-488E-87DE-8774C40D4C1A,5416609264,201,10TH,,SE,ST,,,GRANTS PASS,OR,97526,17:46.0,BTAX-042375-12-2025,17:46.0
ATILLA THE HOE                ,RAYMOND O  WILLIAMS,Inside City Limits,238110,Contractor-Concrete/Found/Structural,,00:00.0,25E3DD50-A3A5-4BC6-9B96-78FACA3BDFA6,5414768833,1919,NEBRASKA,, ,AVE,, ,GRANTS PASS,OR,97527,18:52.0,BTAX-040678-07-2025,18:52.0
ATTIC SELF SERVICE STORAGE    ,BARBARA  BEAN,Inside City Limits,493110,Storage & General Warehousing,,00:00.0,F3C38BDD-2D07-4171-8EF3-AFF51BFA3FD3,5414766808,1720,REDWOOD,, ,Ave,, ,GRANTS PASS,OR,97527,02:40.0,BTAX-042306-11-2025,02:40.0
ATTIC STORAGE                 ,BARBRA  BEAN,Inside City Limits,493110,Storage & General Warehousing,,00:00.0,2A2B7817-F2A7-4983-9C0E-281C6D8D34E9,5414795979,1715,ROGUE RIVER,, ,HWY,, ,GRANTS PASS,OR,97527,14:37.0,BTAX-042560-01-2026,14:37.0
AUDIOLOGY ASSOCIATES OF SOUTHERN OREGON INC,STACEY & JEFFREY  BERG,Inside City Limits,621340,Medical-Audiologist,,00:00.0,BFEEBC9E-6F11-4121-9A6C-36C7D9CAD95D,5414744694,1665,WILLIAMS,, ,HWY,,,GRANTS PASS,OR,97527,31:56.0,BTAX-040973-07-2025,31:56.0
AUGUSTA LAWN CARE OF GRANTS PASS,KYLE REILLY,Outside City Limits,561730,Yard Services,,00:00.0,4b2b3859-fce8-410e-b589-f377b49d2a53,5412992694,PO BOX 2576,,,,,,,GRANTS PASS,OR,97528,23:25.0,BTAX-040289-05-2025,23:25.0
AUGUSTA LAWN CARE OF GRANTS PASS, ,Outside City Limits,561730,Yard Services,,00:00.0,4b2b3859-fce8-410e-b589-f377b49d2a53,5412992694,PO BOX 2576,,,,,,,GRANTS PASS,OR,97528,23:25.0,BTAX-040289-05-2025,23:25.0
AUNTIE MAE'S SWEET TREATS     ,ELSA MAE  WALZ,Inside City Limits,445299,Food-Specialty Food Store,,00:00.0,C762ECFA-FBDA-4821-ADF8-68E74FF475F2,5414500174,1712,ROUNDS,,,AVE,, ,GRANTS PASS,OR,97527,12:26.0,BTAX-041368-08-2025,12:26.0
AUSLAND BUILDERS DBA AUSLAND GROUP,KELSY  AUSLAND,Inside City Limits,238190,Contractor-General/Building Exterior,,00:00.0,8E340966-D317-4D20-9025-0D52F63F67C4,5414763788,3935,HIGHLAND,, ,AVE,, ,GRANTS PASS,OR,97526,51:40.0,BTAX-041723-09-2025,51:40.0
"AUSLAND, AUSLAND REEDY LLC    ",JENNIFER  AUSLAND,Inside City Limits,541320,Landscaping Services,,00:00.0,4BCE3080-E0DA-4790-9312-4C9C6338CB3F,5414764441,695,J,,SE,ST,, ,GRANTS PASS,OR,97527,23:47.0,BTAX-040870-07-2025,23:47.0
AUTOMANIA LLC                 ,TED  HOLMAN,Inside City Limits,441120,Auto-Used Car Dealer,,00:00.0,21AF6B14-2C78-4361-88E6-5690615B1A61,5414798888,895,GLADIOLA,,SE,DR,, ,GRANTS PASS,OR,97526,01:05.0,BTAX-041499-08-2025,01:05.0
AUTOPRO AUTOMOTIVE INC        ,RICK & VALERIE  FINWALL,Inside City Limits,811111,Auto-General Repair,,00:00.0,5774DE4F-270A-4CD6-8DAF-77CEF75131EE,5414743323,1670,REDWOOD,,,Ave,,,GRANTS PASS,OR,97527,22:20.0,BTAX-041592-08-2025,22:20.0
AUTOSMITH OF OREGON           ,GREGORY  SMITH,Inside City Limits,811111,Auto-General Repair,,00:00.0,5651ED5F-7343-4DA9-AD3E-402D0C79710E,5414742886,301,J,,SE,ST,, ,GRANTS PASS,OR,97526,57:45.0,BTAX-040900-07-2025,57:45.0
AUTOZONE PARTS INC, ,Inside City Limits,441310,Retail-Automotive Parts & Accessories,AUTOZONE #2213,00:00.0,C056388C-1367-4BFF-8FE0-6A94B29CA895,5419561190,1695,6TH,,NE,ST,, ,GRANTS PASS,OR,97526,02:42.0,BTAX-041057-08-2025,02:42.0
"AUTOZONE PARTS, INC                  ", ,Inside City Limits,441310,Retail-Automotive Parts & Accessories,AUTOZONE #2222,00:00.0,51C95D4E-E9BD-4243-A196-AA4244BC5721,5414729700,1601,WILLIAMS,, ,HWY,, ,GRANTS PASS,OR,97527,07:44.0,BTAX-041058-08-2025,07:44.0
B & C SUN CONTROL             ,WILLIAM F  GHENA,Inside City Limits,238990,Contractor-Trade/Specialty,,00:00.0,450C2F43-5B46-4062-93E1-FB8B3C8E2313,5414760620,2384,UPPER RIVER,, ,RD,, ,GRANTS PASS,OR,97526,22:10.0,BTAX-040716-07-2025,22:10.0
B B JETS ICE CREAM            ,BRIAN & SHANNON  HAGEMAN,Inside City Limits,722511,Restaurant,,00:00.0,D7585594-6CC7-4024-9F6E-7AB9D59EA0AB,5412187403,434,11TH,,NE,ST,, ,GRANTS PASS,OR,97526,15:13.0,BTAX-042451-12-2025,15:13.0
B. JOHNSON & FAMILY LLC, ,Inside City Limits,238190,Contractor-General/Building Exterior,TIMBERLINE DESIGNS,00:00.0,db5cccf9-fc2c-43cb-97f3-0eb34bb4e6f1,5416213195,1584,N,,SE,ST,, ,GRANTS PASS,OR,97526,52:02.0,BTAX-041459-08-2025,52:02.0
B. JOHNSON & FAMILY LLC,WILLIAM JOHNSON,Inside City Limits,238190,Contractor-General/Building Exterior,TIMBERLINE DESIGNS,00:00.0,db5cccf9-fc2c-43cb-97f3-0eb34bb4e6f1,5416213195,1584,N,,SE,ST,, ,GRANTS PASS,OR,97526,52:02.0,BTAX-041459-08-2025,52:02.0
B. JOHNSON & FAMILY LLC,ANGELA JOHNSON,Inside City Limits,238190,Contractor-General/Building Exterior,TIMBERLINE DESIGNS,00:00.0,db5cccf9-fc2c-43cb-97f3-0eb34bb4e6f1,5416213195,1584,N,,SE,ST,, ,GRANTS PASS,OR,97526,52:02.0,BTAX-041459-08-2025,52:02.0
BABE'S BAKERY                 ,INC  TRUE PROSPERITY,Inside City Limits,311811,Bakery,,00:00.0,048A1C13-1F41-4ABA-823F-3F2136D1B61B,5414761710,1701,6TH,,NE,ST,, ,GRANTS PASS,OR,97526,45:37.0,BTAX-042900-03-2026,45:37.0
BACK 9 CREATIVE               ,EARL (GENE)  NAPIER,Inside City Limits,541430,Graphic Design,,00:00.0,8A5F6213-51CF-4105-B836-4CE8704FF4F7,5414746479,946,VALLEY VIEW,,NW,DR,, ,GRANTS PASS,OR,97526,17:27.0,BTAX-042085-10-2025,17:27.0
"BALANCE FORWARD SOLUTIONS, LLC", ,Inside City Limits,541200,Other Accounting Services,,00:00.0,0f3afbe7-b4a3-4dc1-8257-d1d5caec8895,5416361486,227,SAPPHIRE,,,CT,,,GRANTS PASS,OR,97527,45:17.0,BTAX-042727-02-2026,45:17.0
"BALANCE FORWARD SOLUTIONS, LLC",MICHELLE THOMSEN,Inside City Limits,541200,Other Accounting Services,,00:00.0,0f3afbe7-b4a3-4dc1-8257-d1d5caec8895,5416361486,227,SAPPHIRE,,,CT,,,GRANTS PASS,OR,97527,45:17.0,BTAX-042727-02-2026,45:17.0
BALANCING ACT                 ,ALONA  MYSIOR,Inside City Limits,541211,Accountant-CPA,,00:00.0,165B8104-14C4-49D4-998D-FEBFF797EDE0,5419558584,1034,WASHINGTON,,NW,BLVD,, ,GRANTS PASS,OR,97526,41:47.0,BTAX-040434-05-2025,41:47.0
BALLINGER INDUSTRIAL PARK     ,JERRY  BALLINGER,Inside City Limits,541712,Research & Development,,00:00.0,D07D8155-B0DA-4532-A323-881048B770F3,5416608826,2001,FOOTHILL,,NE,BLVD,, ,GRANTS PASS,OR,97526,07:42.0,BTAX-040984-07-2025,07:42.0
BAN MAI THAI CUISINE         ,KHAMSAEN  SETTHAPHONG,Inside City Limits,722511,Restaurant,,00:00.0,3CDA0AAA-CC41-4725-9C89-BC706E5BCE44,5414762578,1887,7TH,,NE,ST,,,GRANTS PASS,OR,97526,21:49.0,BTAX-042138-10-2025,21:49.0
BANNER BANK ,         ,Inside City Limits,522110,Finance-Commercial Bank,,00:00.0,12F006E6-D55D-4700-8AA3-FA18B1B3DF14,5419554589,1689,WILLIAMS,, ,HWY,, ,GRANTS PASS,OR,97527,24:21.0,BTAX-042505-12-2025,24:21.0
BANNER BANK,       ,Inside City Limits,522110,Finance-Commercial Bank,,00:00.0,63AEFDD6-76CF-41C4-81D3-6C736467BB73,5419566450,1409,7TH,,NE,ST,, ,GRANTS PASS,OR,97526,12:29.0,BTAX-042504-12-2025,12:29.0
BARGAINS BOOKS AND BEADS,PATRICIA HERMAN,Inside City Limits,453310,Retail-Thrift Store,,00:00.0,c8a45e13-3b24-41a5-97ce-d348b706ccfa,5416599147,239B,REDWOOD,,SW,HWY,,,GRANTS PASS,OR,97527,23:23.0,BTAX-040480-06-2025,23:23.0
BARGAINS BOOKS AND BEADS, ,Inside City Limits,453310,Retail-Thrift Store,,00:00.0,c8a45e13-3b24-41a5-97ce-d348b706ccfa,5416599147,239B,REDWOOD,,SW,HWY,,,GRANTS PASS,OR,97527,23:23.0,BTAX-040480-06-2025,23:23.0
BARK BATH & BEYOND            ,NATASHA POWELL,Inside City Limits,812910,Pet Care Services,,00:00.0,FDAAA2BA-D4AB-45DD-82B1-07987625CF5A,5414761718,516,7TH,,NE,ST,,,GRANTS PASS,OR,97526,25:29.0,BTAX-040925-07-2025,25:29.0
BARNSTORMERS THEATER INC, ,Inside City Limits,711110,Theater Company/Dinner Theater,,00:00.0,9bbf4bf4-7eff-47b0-899a-f72f19d74bba,5414793557,112,EVELYN,,NE,AVE,, ,GRANTS PASS,OR,97526,45:11.0,BTAX-042492-12-2025,45:11.0
BARNSTORMERS THEATER INC,SABEL ANNIE,Inside City Limits,711110,Theater Company/Dinner Theater,,00:00.0,9bbf4bf4-7eff-47b0-899a-f72f19d74bba,5414793557,112,EVELYN,,NE,AVE,, ,GRANTS PASS,OR,97526,45:11.0,BTAX-042492-12-2025,45:11.0
BARRETT BUSINESS SERVICES INC, BARRETT BUSINESS SERVICES INC ,Inside City Limits,541990,Professional-Misc,,00:00.0,83C0B5C4-1506-403E-9B8A-61FE4E90DD7A,5414717828,1867,WILLIAMS,,,HWY,,SUITE 101,GRANTS PASS,OR,97527,09:58.0,BTAX-042916-03-2026,09:58.0
BARRY PETERSON'S VERSATILE CONSTRUCTION,BARRY  PETERSON,Inside City Limits,238190,Contractor-General/Building Exterior,,00:00.0,7365EBCC-4F2E-4705-AF61-2246C880CF5A,5414746007,1702,BEVERLY,,NE,DR,, ,GRANTS PASS,OR,97526,51:52.0,BTAX-040655-07-2025,51:52.0
BASE ONE PLUMBING LLC,GREG MAJOR,Outside City Limits,238190,Contractor-General/Building Exterior,BASE ONE PLUMBING LLC,00:00.0,c0ace166-0e87-4734-a382-b1842b88b956,5419517501,2640,BARNETT,,E,RD,,,MEDFORD,OR,97504,44:39.0,BTAX-040418-05-2025,44:39.0
BASE ONE PLUMBING LLC, ,Outside City Limits,238190,Contractor-General/Building Exterior,BASE ONE PLUMBING LLC,00:00.0,c0ace166-0e87-4734-a382-b1842b88b956,5419517501,2640,BARNETT,,E,RD,,,MEDFORD,OR,97504,44:39.0,BTAX-040418-05-2025,44:39.0
BASKIN ROBBINS STORE #4303    ,DAN & PATRICIA  KIRKMAN,Inside City Limits,722511,Restaurant,,00:00.0,CC652D9E-6200-46CA-A888-533B7142A26C,5414741546,300,UNION,,,AVE,,SUITE A,GRANTS PASS,OR,97527,43:20.0,BTAX-041595-09-2025,43:20.0
BATTERY SOLUTIONS INC         ,"SAVE & DUNTSCH, RYAN  BRICKE",Inside City Limits,441310,Retail-Automotive Parts & Accessories,,00:00.0,428FFB03-59F4-44D5-8499-488C44AE040E,5414794343,869,ROGUE RIVER,, ,HWY,, ,GRANTS PASS,OR,97527,48:15.0,BTAX-041540-08-2025,48:15.0
BBAC INC                      ,BRET CUDD,Inside City Limits,561431,Mail Center-Private,INSIDE THE BOX,00:00.0,AD4C97D9-36AC-4C1C-8CF0-5B9F74DFCE9A,5419551400,560,F,,NE,ST,,A,GRANTS PASS,OR,97526,08:57.0,BTAX-042865-02-2026,08:57.0
BCH GP LLC, ,Inside City Limits,721110,Hotel/Motel,,00:00.0,6D25EDFD-BCEB-4F4E-9D64-FB4183E57EE8,5034497696,1627,6TH,,NE,ST,, ,GRANTS PASS,OR,97526,38:48.0,BTAX-041889-09-2025,38:48.0
BCH GP LLC,ANURAG PATEL,Inside City Limits,721110,Hotel/Motel,,00:00.0,6D25EDFD-BCEB-4F4E-9D64-FB4183E57EE8,5034497696,1627,6TH,,NE,ST,, ,GRANTS PASS,OR,97526,38:48.0,BTAX-041889-09-2025,38:48.0
BE YOUTIFUL SALON, ,Inside City Limits,812112,Beauty Salon,,00:00.0,67cac9df-c724-40f6-82e6-aa5be325702a,5417870838,1051,6TH,,NE,ST,, F,GRANTS PASS,OR,97526,05:04.0,BTAX-042736-02-2026,05:04.0
BE YOUTIFUL SALON,MARCELLA ARANA,Inside City Limits,812112,Beauty Salon,,00:00.0,67cac9df-c724-40f6-82e6-aa5be325702a,5417870838,1051,6TH,,NE,ST,, F,GRANTS PASS,OR,97526,05:04.0,BTAX-042736-02-2026,05:04.0
