CompanyName,ContactName,Location,CodeNumber,BusinessType,dba,OpenedDate,BLGLOBALENTITYEXTENSIONID,BusinessPhone,ADDRESSLINE1,ADDRESSLINE2,ADDRESSLINE3,PREDIRECTION,STREETTYPE,POSTDIRECTION,UNITORSUITE,CITY,STATE,POSTALCODE,ISSUEDDATE,LICENSENUMBER,EXPIRATIONDATE
ABOVE ALL AIR," ",Outside City Limits,238220,Contractor-HVAC Services,,2023-02-15 00:00:00.000,f549f54b-6747-49e0-af2f-7e4ae30ae1d5,5412188164,6221,MONUMENT,,,DR,,,GRANTS PASS,OR,97526,2025-04-04 10:37:13.000,BTAX-040161-04-2025,2026-04-30 10:37:13.000
ABOVE ALL AIR,RICHARD JOHNSON,Outside City Limits,238220,Contractor-HVAC Services,,2023-02-15 00:00:00.000,f549f54b-6747-49e0-af2f-7e4ae30ae1d5,5412188164,6221,MONUMENT,,,DR,,,GRANTS PASS,OR,97526,2025-04-04 10:37:13.000,BTAX-040161-04-2025,2026-04-30 10:37:13.000
ABOVE ALL MAINTENENCE," ",Outside City Limits,811490,Personal & Household Goods Repair/Maint,,2022-08-23 00:00:00.000,233163e4-75f6-427f-9143-992df40ae976,5412955925,PO BOX 1403,,,,,,,ROGUE RIVER,OR,97537,2025-09-03 10:44:01.000,BTAX-041617-09-2025,2026-08-31 10:44:01.000
ABOVE ALL MAINTENENCE,KENNY BLACK,Outside City Limits,811490,Personal & Household Goods Repair/Maint,,2022-08-23 00:00:00.000,233163e4-75f6-427f-9143-992df40ae976,5412955925,PO BOX 1403,,,,,,,ROGUE RIVER,OR,97537,2025-09-03 10:44:01.000,BTAX-041617-09-2025,2026-08-31 10:44:01.000
ABOVE THE REST CLEANING," ",Inside City Limits,561720,Cleaning Service,,2020-07-21 00:00:00.000,0315edb5-0660-4914-a84c-eef69977fb2b,5416593873,2008,OTIS,,SW,LN,,,GRANTS PASS,OR,97527,2025-08-28 16:12:23.000,BTAX-041584-08-2025,2026-08-31 16:12:23.000
ABOVE THE REST CLEANING,LISA SLOVER,Inside City Limits,561720,Cleaning Service,,2020-07-21 00:00:00.000,0315edb5-0660-4914-a84c-eef69977fb2b,5416593873,2008,OTIS,,SW,LN,,,GRANTS PASS,OR,97527,2025-08-28 16:12:23.000,BTAX-041584-08-2025,2026-08-31 16:12:23.000
"ABRAHAM CONTRACTING INC       ",MIKE & TONI  JONES,Outside City Limits,484210,Moving Company,PMC MOVERS,2015-04-28 00:00:00.000,258001C3-9742-4CA4-8312-811609CB1BDA,5414790554,6152,RIVERBANKS,,,RD,,,GRANTS PASS,OR,97527,2025-07-22 12:34:25.000,BTAX-040876-07-2025,2026-07-31 12:34:25.000
"ABSOLUTE MOTOSPORT INC       ",NEIDER & ALLISON  BELL,Inside City Limits,454390,Retail-Misc Direct Selling Establishment,,2011-02-02 00:00:00.000,4764A978-512E-47B8-A5FC-5DFE90BA13BE,5416777479,29,COUNTRY HILL,,,DR,,,ROSEBURG,OR,97471,2025-07-23 11:22:12.000,BTAX-040945-07-2025,2026-07-31 11:22:12.000
"ABSOLUTE PRECISION AUTOMOTIVE ",LARRY  KUENSTLER,Outside City Limits,811111,Auto-General Repair,,2013-11-20 00:00:00.000,630DE64C-E539-44BD-945B-FF6A48FA58BB,5414795161,2894,"#B FOOTHILL ",,,BLVD,,,GRANTS PASS,OR,97526,2025-08-12 09:37:49.000,BTAX-041163-08-2025,2026-08-31 09:37:49.000
ABSOLUTE ROOFING & CONSTRUCTION," ",Outside City Limits,238160,Roofing,,2004-01-01 00:00:00.000,c0489d2c-67b5-4f84-aedf-8d15d72b1bac,5415317663,PO BOX 1,,,,,,,GLENDALE,OR,97442,2025-12-11 11:21:14.000,BTAX-042443-12-2025,2026-11-30 11:21:14.000
ABSOLUTE ROOFING & CONSTRUCTION,RICKY SMITH,Outside City Limits,238160,Roofing,,2004-01-01 00:00:00.000,c0489d2c-67b5-4f84-aedf-8d15d72b1bac,5415317663,PO BOX 1,,,,,,,GLENDALE,OR,97442,2025-12-11 11:21:14.000,BTAX-042443-12-2025,2026-11-30 11:21:14.000
"ACCENTCARE HOME HEALTH OF ROGUE VALLEY INC "," ACCENTCARE",Inside City Limits,621610,Medical-Home Health Care Services,,2014-08-01 00:00:00.000,3ECCE2C5-37CE-49BF-B79F-65AED0EB5764,9722013819,17855,"NORTH DALLAS ",,,PKWY,,SUITE 200,DALLAS,TX,75287,2025-08-20 16:00:33.000,BTAX-041482-08-2025,2026-08-31 16:00:33.000
ACCESS FAMILY MEDICINE DPC,TAMARA POWELL,Inside City Limits,621111,Medical-Physician,,2020-11-01 00:00:00.000,6067eb5f-46b7-4de8-bd3d-88577bdb65fe,5414509359,1201,7TH,,NE,ST,,STE C,GRANTS PASS,OR,97526,2025-11-10 11:36:49.000,BTAX-042259-11-2025,2026-11-30 11:36:49.000
ACCESS FAMILY MEDICINE DPC," ",Inside City Limits,621111,Medical-Physician,,2020-11-01 00:00:00.000,6067eb5f-46b7-4de8-bd3d-88577bdb65fe,5414509359,1201,7TH,,NE,ST,,STE C,GRANTS PASS,OR,97526,2025-11-10 11:36:49.000,BTAX-042259-11-2025,2026-11-30 11:36:49.000
ACCURATE ROOFING COMPANY LLC,CARLA & WALTER WATSON,Outside City Limits,238160,Roofing,,2023-03-08 00:00:00.000,f17a62dd-fcb4-406e-b8e1-613f459d6ed8,5414769869,311,LOUGHRIDGE,,NW,AVE,,,GRANTS PASS,OR,97526,2026-03-09 15:16:52.000,BTAX-042917-03-2026,2027-03-31 15:16:52.000
ACCURATE ROOFING COMPANY LLC," ",Outside City Limits,238160,Roofing,,2023-03-08 00:00:00.000,f17a62dd-fcb4-406e-b8e1-613f459d6ed8,5414769869,311,LOUGHRIDGE,,NW,AVE,,,GRANTS PASS,OR,97526,2026-03-09 15:16:52.000,BTAX-042917-03-2026,2027-03-31 15:16:52.000
ACE CASH EXPRESS," ",Inside City Limits,522298,Pawnshop,,2010-07-20 00:00:00.000,f7e8d72d-af06-482e-b6d9-6a49777163f5,5414718865,ATTN: LICENSING,,"300 E JOHN CARPENTER FWY, STE 900",,,,,IRVING,TX,75062,2025-09-23 12:17:52.000,BTAX-041867-09-2025,2026-09-30 12:17:52.000
ACE CASH EXPRESS,"POPULUS FINANCIAL GROUP, INC",Inside City Limits,522298,Pawnshop,,2010-07-20 00:00:00.000,f7e8d72d-af06-482e-b6d9-6a49777163f5,5414718865,ATTN: LICENSING,,"300 E JOHN CARPENTER FWY, STE 900",,,,,IRVING,TX,75062,2025-09-23 12:17:52.000,BTAX-041867-09-2025,2026-09-30 12:17:52.000
ACKLEY COUNSELING & EMPLOYMENT,DARYL  ACKLEY,Outside City Limits,561311,Employment Agency,,2015-08-01 00:00:00.000,48ABE6B4-2B4C-4FAC-88D8-83625CEC66A6,5418268344,1600,SKYPARK,,,DR,,# 203,MEDFORD,OR,97504,2025-10-20 15:25:59.000,BTAX-042075-10-2025,2026-10-31 15:25:59.000
"ACME FIRE & SAFETY INC        ",RUSSELL & RANDY  SNEED,Outside City Limits,561621,Security System Services,,2007-11-16 00:00:00.000,B366714A-4375-499A-BC4D-4151CD0D3A3B,5417704050,6698,"PONDEROSA     ",,,,,,CENTRAL POINT,OR,97502,2025-11-24 11:47:22.000,BTAX-042343-11-2025,2026-11-30 11:47:22.000
ACTION DOOR LLC,MYLES & JANEL  WHITTINGTON,Inside City Limits,339999,Manufacturing-Misc Manufacturing,,2015-12-01 00:00:00.000,2AC298C5-025B-4BC0-9D63-F4BCD731E033,5414729118,1655,"GAFFNEY ",,,WAY,,,GRANTS PASS,OR,97527,2025-09-05 16:11:01.000,BTAX-041669-09-2025,2026-08-31 16:11:01.000
ACTION DOOR LLC,JANEL WHITTINGTON,Inside City Limits,339999,Manufacturing-Misc Manufacturing,,2015-12-01 00:00:00.000,2AC298C5-025B-4BC0-9D63-F4BCD731E033,5414729118,1655,"GAFFNEY ",,,WAY,,,GRANTS PASS,OR,97527,2025-09-05 16:11:01.000,BTAX-041669-09-2025,2026-08-31 16:11:01.000
"ACTION ELECTRIC LLC           ",PAUL CREAN,Outside City Limits,238210,Contractor-Electrical,,2008-05-14 00:00:00.000,058146D6-BBD7-4611-8E00-2D04A506DB96,5414151081,3384,FOREST,,,AVE,,,MEDFORD,OR,97501,2025-07-23 10:42:55.000,BTAX-040938-07-2025,2026-07-31 10:42:55.000
ACTION REHABILITATION & SPORTS,"MS, PT, RONALD L  LOPEZ",Inside City Limits,621111,Medical-Physician,,2004-09-07 00:00:00.000,BFEC762D-79AF-4F1C-9655-687132B1DE5A,5414721799,1619,"HAWTHORNE ",,NW,AVE,,STE 109,GRANTS PASS,OR,97526,2025-08-25 14:38:26.000,BTAX-041532-08-2025,2026-08-31 14:38:26.000
"ACTION SECURITY, INC          "," ",Outside City Limits,561612,Security Guard & Patrol Services,,2007-03-19 00:00:00.000,A3974FF7-C921-4A54-B103-BAC3024754DA,5417796596,308,CENTRAL,,N,AVE,,,MEDFORD,OR,97501,2025-06-05 15:34:34.000,BTAX-040472-06-2025,2026-06-30 15:34:34.000
"ACTION SECURITY, INC          ",STEPHEN TAZIOLI,Outside City Limits,561612,Security Guard & Patrol Services,,2007-03-19 00:00:00.000,A3974FF7-C921-4A54-B103-BAC3024754DA,5417796596,308,CENTRAL,,N,AVE,,,MEDFORD,OR,97501,2025-06-05 15:34:34.000,BTAX-040472-06-2025,2026-06-30 15:34:34.000
"ACTION SECURITY, INC          ",DONALD ENGLISH,Outside City Limits,561612,Security Guard & Patrol Services,,2007-03-19 00:00:00.000,A3974FF7-C921-4A54-B103-BAC3024754DA,5417796596,308,CENTRAL,,N,AVE,,,MEDFORD,OR,97501,2025-06-05 15:34:34.000,BTAX-040472-06-2025,2026-06-30 15:34:34.000
ACTIVE SPORTS & FAMILY CHIROPRACTIC,ADAM L  HENDY,Inside City Limits,621310,Medical-Chiropractor,,2008-01-14 00:00:00.000,101B6FAE-913A-4D41-A266-9F9669290449,5414760662,1529,F,,NE,ST,,,GRANTS PASS,OR,97526,2025-10-29 14:35:09.000,BTAX-042155-10-2025,2026-10-31 14:35:09.000
"ACUPRESSURE HEALTH CARE       ",CHARLOTTE SPERISEN,Inside City Limits,621399,Medical-Massage Therapy,,1989-03-23 00:00:00.000,02386D82-C29A-46E8-AC86-E6A1B3F59CB7,5479550618,432,6TH,,NW,ST,,SUITE 207,GRANTS PASS,OR,97526,2025-09-25 12:03:12.000,BTAX-041868-09-2025,2026-09-30 12:03:12.000
"ACUPUNCTURE AND HERB CLINIC   "," ",Inside City Limits,621399,Medical-Nutritionist,,2005-06-03 00:00:00.000,79C19488-E5D9-4F4E-8C8B-0DF229F292A7,5414795659,850,6TH,,NW,ST,,STE 3,GRANTS PASS,OR,97526,2025-09-15 10:36:20.000,BTAX-041756-09-2025,2026-09-30 10:36:20.000
"ACUPUNCTURE AND HERBAL MEDICAL CENTER LLC ",GREGORY DOSS,Inside City Limits,624190,Social Svcs-Individual & Family Svcs,,1987-12-07 00:00:00.000,A7624B2F-0B8F-423E-A384-350F0F752D2B,5414764611,91O,D,,NE,ST,,SUITE 104,GRANTS PASS,OR,97526,2025-05-27 15:06:59.000,BTAX-040430-05-2025,2026-05-31 15:06:59.000
"ACUPUNCTURE AT RIVERSIDE      ",ELLEN  LEONARD,Inside City Limits,541990,Professional-Misc,,2005-11-01 00:00:00.000,1AE158B2-2A46-4BA4-A591-3F05B2E62476,5414741974,957,7TH,,SE,ST,,,GRANTS PASS,OR,97526,2025-07-10 14:24:42.000,BTAX-040659-07-2025,2026-07-31 14:24:42.000
ADDCOX ELECTRIC INC,DAVID  BASTIAN,Outside City Limits,238220,Contractor-HVAC Services,ADDCOX HEATING CENTER,1981-01-05 00:00:00.000,FD95CEC1-9605-44A7-A8FC-776CD0E40969,5416726473,831,HIGHLAND,,NW,ST,,,ROSEBURG,OR,97470,2025-12-23 10:30:29.000,BTAX-042498-12-2025,2026-11-30 10:30:29.000
"ADMIRE AESTHETICS, INC"," ",Inside City Limits,812199,Personal Care Services,,2021-04-15 00:00:00.000,d2bcdf6d-49ea-4c34-b1f2-c076e0a2e65b,5412108806,1533,F,,NE,ST,,,GRANTS PASS,OR,97526,2025-05-13 14:08:34.000,BTAX-040346-05-2025,2026-05-31 14:08:34.000
"ADMIRE AESTHETICS, INC",TIFFANY DIGIUSEPPE,Inside City Limits,812199,Personal Care Services,,2021-04-15 00:00:00.000,d2bcdf6d-49ea-4c34-b1f2-c076e0a2e65b,5412108806,1533,F,,NE,ST,,,GRANTS PASS,OR,97526,2025-05-13 14:08:34.000,BTAX-040346-05-2025,2026-05-31 14:08:34.000
"ADROIT CONSTRUCTION           "," ",Outside City Limits,238190,Contractor-General/Building Exterior,,1995-06-05 00:00:00.000,D3C92555-1B8B-4070-8ECB-0B855D957D7A,5414824098,PO BOX 609,,,,,,,ASHLAND,OR,97520,2025-07-18 14:43:55.000,BTAX-040826-07-2025,2026-07-31 14:43:55.000
"ADROIT CONSTRUCTORS, INC."," ",Outside City Limits,238190,Contractor-General/Building Exterior,,2020-07-01 00:00:00.000,9836c406-22cf-4288-94b2-8bae833eef40,5414824098,PO BOX 936,,,,,,,ASHLAND,OR,97520,2025-07-18 14:47:14.000,BTAX-040827-07-2025,2026-07-31 14:47:14.000
"ADROIT CONSTRUCTORS, INC.",TOM WALKER,Outside City Limits,238190,Contractor-General/Building Exterior,,2020-07-01 00:00:00.000,9836c406-22cf-4288-94b2-8bae833eef40,5414824098,PO BOX 936,,,,,,,ASHLAND,OR,97520,2025-07-18 14:47:14.000,BTAX-040827-07-2025,2026-07-31 14:47:14.000
"ADROIT CONSTRUCTORS, INC.",STEVEN LAWRENCE,Outside City Limits,238190,Contractor-General/Building Exterior,,2020-07-01 00:00:00.000,9836c406-22cf-4288-94b2-8bae833eef40,5414824098,PO BOX 936,,,,,,,ASHLAND,OR,97520,2025-07-18 14:47:14.000,BTAX-040827-07-2025,2026-07-31 14:47:14.000
"ADROIT CONSTRUCTORS, INC.",JASON STRANBERG,Outside City Limits,238190,Contractor-General/Building Exterior,,2020-07-01 00:00:00.000,9836c406-22cf-4288-94b2-8bae833eef40,5414824098,PO BOX 936,,,,,,,ASHLAND,OR,97520,2025-07-18 14:47:14.000,BTAX-040827-07-2025,2026-07-31 14:47:14.000
ADT LLC," ",Outside City Limits,561621,Security System Services,,2012-06-29 00:00:00.000,92AD429E-8F55-4315-A753-69942CD1E203,5612262843,PO BOX 310702,,ATTN: LICENSING DEPT,,,,,BOCA RATON,FL,33431,2024-04-04 11:54:54.000,BTAX-037145-04-2024,2027-01-31 11:54:54.000
"ADVANCED AIR & METAL INC      ",SCOTT FRIESEN & ROSENDAHL,Outside City Limits,238220,Contractor-HVAC Services,,1998-06-01 00:00:00.000,C9BD9F1E-5CC7-4D9D-A089-E0B47841A493,5417726866,695,VILA,,E,RD,,,CENTRAL POINT,OR,97502,2025-07-22 14:31:12.000,BTAX-040896-07-2025,2026-07-31 14:31:12.000
"ADVANCED DENT REPAIR          ",MARK  TOBIN,Inside City Limits,811121,"Auto-Body, Paint & Interior",,2006-02-16 00:00:00.000,5B5D2B32-6747-437A-BF93-D546000E5563,5414763605,PO BOX 1208,,,,,,,GRANTS PASS,OR,97528,2025-05-13 11:49:41.000,BTAX-040341-05-2025,2026-05-31 11:49:41.000
ADVANCED ELECTRICAL SERVICES LLC,WAYNE  HAAG,Outside City Limits,238210,Contractor-Electrical,,2009-06-01 00:00:00.000,39A3715C-EE87-4F75-9081-D3E0DEAA7E73,5419557086,184,HARLEY,,,LN,,,MERLIN,OR,97532,2025-09-12 10:08:15.000,BTAX-041735-09-2025,2026-09-30 10:08:15.000
ADVANCED LANDSCAPE MAINTENANCE,ROBERT HERMAN,Inside City Limits,541320,Landscaping Services,,2019-04-23 00:00:00.000,8c20b80e-54ca-421f-b838-c98e11c6c05b,5415071106,1764,HARBECK,,,RD,,,GRANTS PASS,OR,97527,2025-06-05 15:12:19.000,BTAX-040470-06-2025,2026-06-30 15:12:19.000
ADVANCED LANDSCAPE MAINTENANCE," ",Inside City Limits,541320,Landscaping Services,,2019-04-23 00:00:00.000,8c20b80e-54ca-421f-b838-c98e11c6c05b,5415071106,1764,HARBECK,,,RD,,,GRANTS PASS,OR,97527,2025-06-05 15:12:19.000,BTAX-040470-06-2025,2026-06-30 15:12:19.000
"ADVANCED MAINTENANCE SERVICES ",DAN  KIRKMAN,Inside City Limits,238190,Contractor-General/Building Exterior,,1985-09-06 00:00:00.000,2F4360D7-7440-4102-8222-FB82E44E62C1,5414796358,4195,REDWOOD,,,AVE,,,GRANTS PASS,OR,97527,2025-07-16 11:27:58.000,BTAX-040802-07-2025,2026-07-31 11:27:58.000
ADVANCED PRINT & TINT,JASON TRUJILLO,Inside City Limits,323111,Printing-Commercial,,2000-01-01 00:00:00.000,f9a20e47-f5ed-487e-a67a-8c5bd105daaf,5414713355,526,ROGUE RIVER,,,HWY,,,GRANTS PASS,OR,97527,2025-05-02 10:42:38.000,BTAX-040298-05-2025,2026-05-31 10:42:38.000
ADVANCED PRINT & TINT," ",Inside City Limits,323111,Printing-Commercial,,2000-01-01 00:00:00.000,f9a20e47-f5ed-487e-a67a-8c5bd105daaf,5414713355,526,ROGUE RIVER,,,HWY,,,GRANTS PASS,OR,97527,2025-05-02 10:42:38.000,BTAX-040298-05-2025,2026-05-31 10:42:38.000
"ADVANCED TESTING & INSPECTION ",JOHN  FRAZER,Outside City Limits,541330,Engineering Services,,2007-04-19 00:00:00.000,55D10AE3-39D0-45DE-9F9E-7FF205029311,5417617607,PO BOX 2758,,,,,,,GRANTS PASS,OR,97528,2025-10-15 16:09:30.000,BTAX-042036-10-2025,2026-10-31 16:09:30.000
ADVANTAGE DENTAL ORAL HEALTH CENTER," ",Inside City Limits,621210,Medical-Dentist,,2016-08-31 00:00:00.000,08d1ebee-ce1d-4ddf-9d52-9cf246d8d353,5414921687,63140 BRITTA,,,S,,,D104,BEND,OR,97703,2025-11-06 11:07:50.000,BTAX-042193-11-2025,2026-11-30 11:07:50.000
ADVANTAGE DENTAL ORAL HEALTH CENTER," ",Inside City Limits,621210,Medical-Dentist,,2016-08-31 00:00:00.000,08d1ebee-ce1d-4ddf-9d52-9cf246d8d353,5414921687,63140 BRITTA,,,S,,,D104,BEND,OR,97703,2025-11-06 11:07:50.000,BTAX-042193-11-2025,2026-11-30 11:07:50.000
ADVANTAGE HOME CARE INC,J MICHEAL  JOHNSON,Inside City Limits,621610,Medical-Home Health Care Services,,1998-07-08 00:00:00.000,F6DABBF8-8A21-4A08-85F8-5F079264DAEA,5414790993,1320,7TH,,NE,ST,,,GRANTS PASS,OR,97526,2025-09-09 12:41:33.000,BTAX-041708-09-2025,2026-09-30 12:41:33.000
ADVANTAGE PLUMBING & MECHANICAL,BRANDON  SOUSA,Outside City Limits,238220,Plumber,,2011-01-01 00:00:00.000,AA9B60F8-79A5-4B0F-8AD3-1D678CB2AEA6,5417725114,4780,FERN VALLEY,,,RD,,,MEDFORD,OR,97504,2025-09-10 10:49:13.000,BTAX-041722-09-2025,2026-09-30 10:49:13.000
"ADVANTAGE RESTAURANT REPAIR   ",JAMES D & KRISTINE  DIMMICK,Inside City Limits,238190,Contractor-General/Building Exterior,,1993-10-01 00:00:00.000,1C200C61-E798-4DA0-B8BF-3DB4901D81A0,5414764646,217,MOUNTAIN PINE,,,DR,,,GRANTS PASS,OR,97526,2025-09-05 15:49:05.000,BTAX-041666-09-2025,2026-08-31 15:49:05.000
AEG SERVICES LLC," ",Inside City Limits,238190,Contractor-General/Building Exterior,,2019-05-08 00:00:00.000,dfdaf7b9-2b2e-493f-9e7a-0a662808e0ac,5418469483,PO BOX 546,,,,,,,WILLIAMS,OR,97544,2025-07-07 15:28:56.000,BTAX-040622-07-2025,2026-07-31 15:28:56.000
AEG SERVICES LLC,ARTHUR & JENELLE GAUTSCHI,Inside City Limits,238190,Contractor-General/Building Exterior,,2019-05-08 00:00:00.000,dfdaf7b9-2b2e-493f-9e7a-0a662808e0ac,5418469483,PO BOX 546,,,,,,,WILLIAMS,OR,97544,2025-07-07 15:28:56.000,BTAX-040622-07-2025,2026-07-31 15:28:56.000
AESTHETISPA LASER & WELLNESS C,MAX & MARLA  QUINTANA,Inside City Limits,621399,Medical-Massage Therapy,,2008-05-01 00:00:00.000,3A24F5BF-2037-4237-998D-C77DD6B2C768,5414799772,1246,"7TH ",,NE,ST,,SUITE C,GRANTS PASS,OR,97526,2025-07-11 11:06:49.000,BTAX-040674-07-2025,2026-07-31 11:06:49.000
"AFFORDABLE TRUCK & RV         ",ARTHUR  WOOLARD,Inside City Limits,453930,RV/Mobile Home Dealer,,2014-05-01 00:00:00.000,7EEB6223-538A-4BD7-A1F2-62A8032089D1,5415353043,324,REDWOOD,,,HWY,,,GRANTS PASS,OR,97527,2026-01-28 12:00:49.000,BTAX-042698-01-2026,2027-01-31 12:00:49.000
"AFFORDABLE TRUCK & RV         ",ARTHUR  WOOLARD,Inside City Limits,453930,RV/Mobile Home Dealer,,2023-01-03 00:00:00.000,593b41b0-73fb-430e-8a38-168ee8bfd8fa,5415353043,324,REDWOOD,,,HWY,,,GRANTS PASS,OR,97527,2026-01-28 12:04:37.000,BTAX-042699-01-2026,2027-01-31 12:04:37.000
AFI PROPERTIES,JENNIFER  AUSLAND,Inside City Limits,238990,Contractor-Trade/Specialty,COPELAND LANDSCAPE SUPPLY,2004-06-01 00:00:00.000,09C318C1-590B-4048-BA85-D93959824E2B,5414764441,695,J,,SE,ST,,,GRANTS PASS,OR,97527,2025-07-22 12:21:41.000,BTAX-040869-07-2025,2026-07-31 12:21:41.000
AGNESS SELF STORAGE LLC," ",Inside City Limits,493110,Storage & General Warehousing,,1995-02-10 00:00:00.000,0523F650-0DE9-4326-89A3-0D78D19F5F2E,5414763126,578,AGNESS,,NE,AVE,,,GRANTS PASS,OR,97526,2025-12-08 11:16:02.000,BTAX-042402-12-2025,2026-11-30 11:16:02.000
AGUILAR MORA RESTURANTS LLC,ERICA AGUILAR,Inside City Limits,722511,Restaurant,,2022-11-10 00:00:00.000,b56ea8f4-3a54-43dd-924a-fb2a7db5bf8f,5412262483,799,ROGUE RIVER,,,HWY,,,GRANTS PASS,OR,97527,2025-11-19 14:15:30.000,BTAX-042323-11-2025,2026-11-30 14:15:30.000
AGUILAR MORA RESTURANTS LLC,RAFAEL MORA,Inside City Limits,722511,Restaurant,,2022-11-10 00:00:00.000,b56ea8f4-3a54-43dd-924a-fb2a7db5bf8f,5412262483,799,ROGUE RIVER,,,HWY,,,GRANTS PASS,OR,97527,2025-11-19 14:15:30.000,BTAX-042323-11-2025,2026-11-30 14:15:30.000
AIRE MASTER OF SOUTHERN OREGON,DON HOOK,Inside City Limits,561720,Cleaning Service,DJ FREIGHT INC,2021-06-29 00:00:00.000,a32b20bf-f5bd-42e5-ac4e-ae445b232c70,5417611073,1417,HAWTHORNE,,NW,AVE,,,GRANTS PASS,OR,97526,2025-09-23 12:14:15.000,BTAX-041866-09-2025,2026-09-30 12:14:15.000
AIRE MASTER OF SOUTHERN OREGON," ",Inside City Limits,561720,Cleaning Service,DJ FREIGHT INC,2021-06-29 00:00:00.000,a32b20bf-f5bd-42e5-ac4e-ae445b232c70,5417611073,1417,HAWTHORNE,,NW,AVE,,,GRANTS PASS,OR,97526,2025-09-23 12:14:15.000,BTAX-041866-09-2025,2026-09-30 12:14:15.000
AIRE MASTER OF SOUTHERN OREGON,JERRUD HOOK,Inside City Limits,561720,Cleaning Service,DJ FREIGHT INC,2021-06-29 00:00:00.000,a32b20bf-f5bd-42e5-ac4e-ae445b232c70,5417611073,1417,HAWTHORNE,,NW,AVE,,,GRANTS PASS,OR,97526,2025-09-23 12:14:15.000,BTAX-041866-09-2025,2026-09-30 12:14:15.000
"AIRGAS USA LLC               "," ",Inside City Limits,238190,Welding/Fabrication,,2012-09-01 00:00:00.000,55E5079F-FF22-4474-96D5-82F49C9E36F9,2135637397,3737,WORSHAM,,,AVE,,,LONG BEACH,CA,908081774,2025-09-08 09:21:17.000,BTAX-041655-09-2025,2026-09-30 09:21:17.000
AIRTEC HEATING & AIR CONDITIONING,MARK  WEBB,Inside City Limits,238220,Contractor-HVAC Services,,2005-10-03 00:00:00.000,967611E5-83D0-47D9-B953-273525CB50E5,5417617198,106,"F STREET #420    ",,NW,ST,,,GRANTS PASS,OR,97526,2025-09-18 13:43:58.000,BTAX-041823-09-2025,2026-09-30 13:43:58.000
"ALAN K GALEDRIGE ELECTRIC     ",ALAN K  GALEDRIGE,Outside City Limits,238210,Contractor-Electrical,,2005-03-19 00:00:00.000,CFFD1A77-1DC6-40E8-B4C3-F0CC37D5A419,5416659833,4333,"GRANT ROAD     ",,,RD,,,CENTRAL POINT,OR,97502,2025-07-16 13:01:07.000,BTAX-040804-07-2025,2026-07-31 13:01:07.000
ALAN S & KIM HOEFFLINGER RENTA,ALAN S & KIM  HOEFFLINGER,Inside City Limits,531110,Rental Units/Landlord,,1994-03-22 00:00:00.000,043671BD-D71A-4498-8F3F-A5B787FB6FE6,5416592803,1061,"FRUITDALE ",,SE,DR,,,GRANTS PASS,OR,97526,2025-07-15 10:26:16.000,BTAX-040740-07-2025,2026-07-31 10:26:16.000
"ALI RAPOSE RENTALS            ",ALI  RAPOSE,Inside City Limits,531110,Rental Units/Landlord,,1998-03-10 00:00:00.000,494FCD5D-51C1-4B5C-91E9-A28543EEAD56,5412952103,369,"ROAN DRIVE    ",,,DR,,,GRANTS PASS,OR,97526,2025-07-28 10:24:08.000,BTAX-041019-07-2025,2026-07-31 10:24:08.000
"ALL 2 CURRENT ELECTRIC INC    "," ",Outside City Limits,221122,Electric Company,,2011-07-01 00:00:00.000,BD4B42C0-2A16-499B-A77A-94D12B6EFBA5,5416606590,862,FOOTS CREEK,,,RD,,,GOLD HILL,OR,97525,2025-10-10 09:22:20.000,BTAX-041919-10-2025,2026-10-31 09:22:20.000
ALL 4 PAWS," ",Inside City Limits,812910,Pet Care Services,,2019-06-24 00:00:00.000,225aeae8-9f10-417d-891e-e2053f68a957,5417612275,360,"BAYARD ",,,DR,,,GRANTS PASS,OR,97527,2025-07-31 16:50:20.000,BTAX-041049-07-2025,2026-07-31 16:50:20.000
ALL 4 PAWS,CHARLA LEHMAN,Inside City Limits,812910,Pet Care Services,,2019-06-24 00:00:00.000,225aeae8-9f10-417d-891e-e2053f68a957,5417612275,360,"BAYARD ",,,DR,,,GRANTS PASS,OR,97527,2025-07-31 16:50:20.000,BTAX-041049-07-2025,2026-07-31 16:50:20.000
"ALL AMERICAN CITY LANDSCAPE, INC",JACK SUTTERS,Inside City Limits,541320,Landscaping Services,,1996-08-01 00:00:00.000,B891E131-04B9-4F6A-80F1-9903A72EC751,5414766127,PO BOX 2093,,,,,,,GRANTS PASS,OR,97528,2025-06-24 14:32:10.000,BTAX-040558-06-2025,2026-06-30 14:32:10.000
ALL MECHANICAL PLUMBING SOLUTIONS INC.," ",Outside City Limits,238220,Plumber,,2019-12-24 00:00:00.000,13e77e9f-9174-4577-a0cb-7def631d0b45,5417343236,PO BOX 5468,,,,,,,CENTRAL POINT,OR,97502,2026-03-17 09:21:33.000,BTAX-042986-03-2026,2027-03-31 09:21:33.000
ALL MECHANICAL PLUMBING SOLUTIONS INC.,KIMBERLY JANAKES,Outside City Limits,238220,Plumber,,2019-12-24 00:00:00.000,13e77e9f-9174-4577-a0cb-7def631d0b45,5417343236,PO BOX 5468,,,,,,,CENTRAL POINT,OR,97502,2026-03-17 09:21:33.000,BTAX-042986-03-2026,2027-03-31 09:21:33.000
